ID_CLIENTE|ID_PERSONALIDAD|NVL(MTA.VISTA_PROM,0)|NVL(MTA.PLAZO_PROM,0)|NVL(MTA.FONDOS_PROM,0)|HIPOTECARIO|SDO_COLOCACION|SDO_TDC|SDO_MDD|ID_SEGMENTO|BANCA|CTAS_CERO|ID_ACTIVO
24460002|J|11798.96|0|0|0|0|0|0|6|EMPRESAS|0|1
29017695|J|88855.52|0|0|0|0|0|0|23|INSTITUCIONES|0|1
34447000|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
25135923|J|94680.57|0|0|0|0|0|0|6|EMPRESAS|0|1
44156035|F|4.18|0|0|0|0|0|0|8|EMPRESAS|0|0
10130788|J|23096.2|0|0|0|0|0|0|6|EMPRESAS|0|1
9775657|J|7622007.62|0|0|0|0|0|0|6|EMPRESAS|0|1
5970339|J|781024.55|0|0|0|26677560.15|0|0|8|EMPRESAS|0|1
29697052|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
39703683|J|122424.76|0|0|0|0|0|0|6|EMPRESAS|0|1
13139913|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
28873546|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
11929513|J|258632.03|0|1978233.86|0|2669926.88|0|0|6|EMPRESAS|0|1
27373617|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|0
7981499|J|0|0|0|0|0|0|0|43|INSTITUCIONES|0|1
3459447|J|355.03|0|0|0|0|0|0|6|EMPRESAS|0|0
25340572|F|0|0|149.71|0|0|0|0|6|EMPRESAS|0|0
900426|J|73852.17|0|0|0|0|0|0|6|EMPRESAS|0|0
39405556|J|0.83|0|0|0|0|0|0|2|INSTITUCIONES|0|1
44073123|J|284013.07|0|0|0|124218186.7|0|0|6|EMPRESAS|0|1
8734686|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
1655039|J|188976.6|0|0|0|0|0|0|40|INSTITUCIONES|0|1
12910672|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
3383977|J|14918968.26|0|0|0|0|0|0|10|INSTITUCIONES|0|1
3383055|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
30591978|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
22734354|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
40370906|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28311977|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
10273817|J|0|0|0|0|0|0|0|8|EMPRESAS|0|1
3383815|J|1160279.2|0|4100546.45|0|0|0|0|6|EMPRESAS|0|1
27158286|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
18770290|J|8004.07|0|0|0|0|0|0|8|EMPRESAS|0|0
22174197|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
35687483|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
30403118|J|72555.49|0|0|0|0|0|0|6|EMPRESAS|0|1
35329454|J|12.63|0|0|0|0|0|0|6|EMPRESAS|0|1
30403419|J|0|0|0|0|0|0|0|16|EMPRESAS|0|1
25591263|J|6159.37|0|0|0|0|0|0|23|INSTITUCIONES|0|1
2768399|J|64610.15|0|457.07|0|0|0|0|6|EMPRESAS|0|0
7996159|J|4742018.81|0|66036555.3|0|0|0|0|6|EMPRESAS|0|1
29339485|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
41851330|J|9390.55|0|0|0|0|0|0|6|EMPRESAS|0|1
7982434|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
4869567|J|42118.67|0|0|0|0|0|0|6|EMPRESAS|0|1
36668574|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
5884690|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
32643972|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
39774992|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
24448209|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
21512778|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
41501418|J|57801.8|0|0|0|0|0|0|6|EMPRESAS|0|1
45150435|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
25686425|J|0|0|0|0|0|0|0|8|EMPRESAS|0|1
2258948|J|3788816.04|32757658.95|0|0|0|0|0|8|EMPRESAS|0|1
5330719|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
14019306|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
9017067|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
286055|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
6368215|J|15240369.96|0|0|0|0|0|0|6|EMPRESAS|0|1
19125845|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
38226894|J|0|0|0|0|0|0|0|43|INSTITUCIONES|0|1
25456830|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
35242633|J|184818.3|0|0|0|0|0|0|6|EMPRESAS|0|1
28468915|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
45210014|J|897424.88|0|0|0|0|0|0|6|EMPRESAS|0|1
29933387|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
28369923|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
3384421|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
14011479|FA|0|0|0|0|0|0|0|6|EMPRESAS|0|1
2287981|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
5801069|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
19169866|J|0|0|2.14|0|0|0|0|6|EMPRESAS|0|1
29172190|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
5577976|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
26194028|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
28672920|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28635206|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
42954928|J|579347.49|12030000|0|0|23180076.61|0|0|6|EMPRESAS|0|1
12252248|J|5364030.73|0|4.27|0|0|0|0|6|EMPRESAS|0|1
1985286|J|15499.38|0|0|0|0|0|0|6|EMPRESAS|0|0
2637030|J|282036.21|0|0|0|118113365.54|0|0|6|EMPRESAS|0|1
30148143|J|12591|0|0|0|0|0|0|6|EMPRESAS|0|1
11972128|J|3426057.18|0|24098886.45|0|0|0|0|16|EMPRESAS|0|1
10130922|J|62784.65|6500|0|0|0|0|0|6|EMPRESAS|0|1
22952071|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
29953418|J|1129285.76|0|0|0|0|0|0|6|EMPRESAS|0|1
27450310|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
13073024|FA|0|0|0|0|0|0|0|6|EMPRESAS|0|1
2153805|J|0|0|0|0|0|0|0|16|EMPRESAS|0|1
36800222|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
25520066|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
29877880|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
25855089|J|11505.23|0|0|0|0|0|0|6|EMPRESAS|0|1
30480337|J|2229164.68|0|0|0|0|0|0|8|EMPRESAS|0|1
36893321|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
25798898|J|88602.71|0|0|0|0|0|0|6|EMPRESAS|0|1
34078301|J|0|5195613.9|0|0|0|0|0|23|INSTITUCIONES|0|1
29224469|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
42220560|J|956385.65|0|0|0|0|0|0|6|EMPRESAS|0|1
41189360|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
34473096|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
36286152|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
104989|FA|2018.92|0|0|0|0|0|0|6|EMPRESAS|0|1
6830421|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
2384719|J|28427.21|0|0|0|0|0|0|10|INSTITUCIONES|0|1
47677181|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
9955770|J|22290.17|0|0|0|0|0|0|6|EMPRESAS|0|1
1234554|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
35848458|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
47888485|J|768111.72|0|0|0|0|0|0|6|EMPRESAS|0|1
39522932|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
46473667|J|3376|0|0|0|0|0|0|6|EMPRESAS|0|0
31700322|J|24110.03|0|0|0|310344.83|0|0|16|EMPRESAS|0|1
32897930|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
34858641|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
41763465|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
41756542|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
37185791|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
22547573|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
18645774|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
3595247|J|112415.43|0|0|0|0|0|0|6|EMPRESAS|0|1
28716831|J|104488.7|0|0|0|0|0|0|6|EMPRESAS|0|1
32277899|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
41122084|J|0|2501135.13|0|0|0|0|0|23|INSTITUCIONES|0|1
23317991|J|468397.11|0|0|0|48280000|0|0|6|EMPRESAS|0|1
9421578|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
39294674|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
3093454|J|1154481.53|0|136.72|0|0|0|0|6|EMPRESAS|0|1
36141620|J|117331.98|0|0|0|711168.1|0|0|6|EMPRESAS|0|1
17101733|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28893915|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
29646884|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
31719531|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
11821982|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
31734408|J|5843563.87|0|0|0|0|0|0|6|EMPRESAS|0|1
6125041|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28872089|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
29185938|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
9481134|J|489866641.08|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28955486|J|32402.69|0|0|0|0|0|0|6|EMPRESAS|0|1
29463638|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
34673419|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|0
39854122|J|8927874.82|0|0|0|4616858.25|0|0|6|EMPRESAS|0|1
17021272|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
7227876|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
34395842|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
21362691|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
7996091|J|116738.06|191993.48|0|0|0|0|0|6|EMPRESAS|0|1
35455385|J|890580.72|0|0|0|0|0|0|43|INSTITUCIONES|0|1
33111465|J|1019573.89|0|0|0|0|0|0|10|INSTITUCIONES|0|1
26447632|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
7223096|J|0|0|213.3|0|0|0|0|6|EMPRESAS|0|0
3371350|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
44368291|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
41198445|J|372473.8|0|0|0|0|0|0|6|EMPRESAS|0|1
34582195|J|604056.75|0|0|0|0|0|0|6|EMPRESAS|0|1
29139452|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
20268150|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
14896840|J|31727.14|0|0|0|0|0|0|6|EMPRESAS|0|1
33149839|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
34481269|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
35160633|J|195953.46|0|0|0|0|0|0|16|EMPRESAS|0|1
33149796|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
47659363|J|61595.36|0|0|0|0|0|0|6|EMPRESAS|0|1
42368048|J|139739.95|0|0|0|0|0|0|6|EMPRESAS|0|1
16674369|J|0|89498450.31|0|0|0|0|0|23|INSTITUCIONES|0|1
32273633|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
46924666|J|0|0|0|0|0|0|0|36|EMPRESAS|0|1
29471923|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
35577537|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
45486587|J|37423.15|0|0|0|0|0|0|6|EMPRESAS|0|1
29139095|J|184871.73|0|183492.83|0|0|0|0|6|EMPRESAS|0|1
22623009|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
9272989|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
11553111|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
39955735|J|0.01|0|0|0|0|0|0|41|INSTITUCIONES|0|1
39729169|J|836218.48|0|0|0|0|0|0|8|EMPRESAS|0|1
29084242|J|316273.02|0|0|0|0|0|0|23|INSTITUCIONES|0|1
3365376|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
16622301|J|546401.74|0|0|0|0|0|0|6|EMPRESAS|0|1
37480578|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
11521787|J|307130.19|0|0|0|0|0|0|10|INSTITUCIONES|0|1
29344107|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
42723214|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
18932188|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28872035|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
35003776|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
38691952|J|45318.35|0|0|0|0|0|0|23|INSTITUCIONES|0|1
16349574|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
40016745|J|30000|0|0|0|0|0|0|6|EMPRESAS|0|1
32015516|J|758377.61|0|0|0|0|0|0|6|EMPRESAS|0|1
7207852|J|52918.8|0|0|0|0|0|0|6|EMPRESAS|0|1
31755828|J|178428.15|0|0|0|0|0|0|6|EMPRESAS|0|1
5199210|J|0|0|134.54|0|0|0|0|6|EMPRESAS|0|0
30303046|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
46047939|J|12342.4|0|0|0|0|0|0|6|EMPRESAS|0|0
20333900|J|371181.42|0|0|0|0|0|0|6|EMPRESAS|0|1
32889009|J|6998.27|0|0|0|0|0|0|2|INSTITUCIONES|0|1
40583843|J|42199.56|162000|0|0|48343339.42|0|0|6|EMPRESAS|0|1
36560162|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
27446916|J|811.66|0|0|0|4808112.5|0|0|6|EMPRESAS|0|1
25531288|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
30008092|J|0|0|0|0|0|0|0|40|INSTITUCIONES|0|1
48173160|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
27801471|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
31017243|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
33167286|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
29713918|J|31409.83|0|0|0|0|0|0|23|INSTITUCIONES|0|1
40130978|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
9864434|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
5493442|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
27694086|J|110251.93|0|0|0|0|0|0|6|EMPRESAS|0|1
36758988|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
4325814|J|260354.34|0|0|0|44750827.25|0|0|6|EMPRESAS|0|1
47925219|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
27451239|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
20201918|FA|1751.79|0|0|0|0|0|0|6|EMPRESAS|0|0
8500841|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
29023933|J|77867.73|0|0|0|6992191.76|0|0|6|EMPRESAS|0|1
8570533|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
12593694|J|776956.44|0|2161.22|0|0|0|0|6|EMPRESAS|0|1
30094353|J|158933.83|285000|3414550.53|0|0|0|0|8|EMPRESAS|0|1
4789813|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
39894474|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
40344609|J|46301.01|1666.67|0|0|0|0|0|6|EMPRESAS|0|1
30448087|J|1020447.03|0|0|0|0|0|0|23|INSTITUCIONES|0|1
39310065|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
30771329|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
10748299|J|210380.82|0|0|0|0|0|0|23|INSTITUCIONES|0|1
40259543|J|69322.64|0|0|0|0|0|0|8|EMPRESAS|0|1
6350510|J|123241717.08|0|731.31|0|3237208902.51|0|0|2|INSTITUCIONES|0|1
34479674|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
2248036|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
37939060|J|44905.9|0|0|0|0|0|0|8|EMPRESAS|0|1
31410810|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
1043625|J|8414906.67|0|0|0|0|0|0|6|EMPRESAS|0|1
46677985|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
22448867|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
42465743|J|5448376.66|0|0|0|0|0|0|6|EMPRESAS|0|1
28488159|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
33298718|J|292752.87|0|0|0|0|0|0|2|INSTITUCIONES|0|1
35155676|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
10022376|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
27115137|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
30218939|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
35463752|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
2197208|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
32222463|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
34915024|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
1455465|J|52006.25|0|0|0|49577886.47|0|0|6|EMPRESAS|0|1
38485445|J|212261.2|0|0|0|0|0|0|6|EMPRESAS|0|1
41762452|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
20851070|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
41674263|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
48108109|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|0
39514493|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
41315199|J|5797.48|0|0|0|0|0|0|43|INSTITUCIONES|0|0
47421912|J|41991.93|0|0|0|0|0|0|58|INSTITUCIONES|0|0
22613260|J|0|0|0|0|0|0|0|16|EMPRESAS|0|1
29166693|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
17668749|J|813218.87|0|0|0|0|0|0|6|EMPRESAS|0|1
4641034|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
5882186|J|166295.6|0|0|0|0|0|0|6|EMPRESAS|0|1
7940380|J|238242.89|0|0|0|0|0|0|6|EMPRESAS|0|1
24730355|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|0
38003338|J|5058332.89|0|0|0|0|0|0|6|EMPRESAS|0|1
46917762|J|24204.21|0|0|0|0|0|0|6|EMPRESAS|0|1
7783806|J|56569.58|0|0|0|0|0|0|6|EMPRESAS|0|1
45151126|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
11298311|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
42228435|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
42540055|J|114404.49|0|0|0|0|0|0|6|EMPRESAS|0|1
38612190|J|26.12|0|0|0|0|0|0|23|INSTITUCIONES|0|1
1278673|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
31740224|J|454759.48|0|0|0|0|0|0|6|EMPRESAS|0|1
1170858|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
32272375|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
44115343|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
47715958|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|0
42187985|J|147137.73|0|0|0|0|0|0|6|EMPRESAS|0|1
25293170|J|0|0|34126.88|0|0|0|0|23|INSTITUCIONES|0|1
5238314|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
47241231|J|134340|0|0|0|0|0|0|6|EMPRESAS|0|1
10172868|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
42745483|J|50868.88|0|0|0|0|0|0|6|EMPRESAS|0|1
27912066|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
13943450|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
11986711|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
10983472|J|345243.11|11540000|0|0|0|0|0|6|EMPRESAS|0|1
8052660|J|55520.13|0|0|0|0|0|0|2|INSTITUCIONES|0|1
36732428|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
7918612|J|45406.82|0|0|0|0|0|0|6|EMPRESAS|0|1
18536742|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28698324|J|1676216.19|0|0|0|0|0|0|2|INSTITUCIONES|0|1
13151550|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
3506244|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
47737382|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|0
40810855|J|0|0|0|0|0|0|0|8|EMPRESAS|0|1
28591120|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
24489927|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
16006805|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
44943400|J|4755204.65|0|0|0|0|0|0|6|EMPRESAS|0|1
47578089|J|20204.52|0|0|0|0|0|0|6|EMPRESAS|0|1
25561106|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
41813175|J|294628.66|0|0|0|0|0|0|23|INSTITUCIONES|0|1
11822718|J|1520789.72|0|0|0|0|0|0|43|INSTITUCIONES|0|1
16169308|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|0
40556705|J|214949.37|0|0|0|845266.15|0|0|6|EMPRESAS|0|1
29745100|J|652906.72|0|0|0|0|0|0|6|EMPRESAS|0|1
20238563|J|151652.26|0|2.14|0|0|0|0|6|EMPRESAS|0|1
34968082|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
6350567|J|1051621.29|0|0|0|0|0|0|2|INSTITUCIONES|0|1
5983187|J|42154.69|0|0|0|0|0|0|6|EMPRESAS|0|1
19451514|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
28770563|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
44993325|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
6350416|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
20333589|J|57935.89|0|0|0|0|0|0|8|EMPRESAS|0|1
11364760|J|176702.68|1498333.33|0|0|0|0|0|8|EMPRESAS|0|1
46663525|J|744965.08|0|0|0|0|0|0|36|EMPRESAS|0|1
40472512|J|1306197.26|0|0|0|0|0|0|23|INSTITUCIONES|0|1
32326075|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
20642151|J|23197.94|0|12.81|0|0|0|0|6|EMPRESAS|0|1
7661669|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
28416779|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
5405188|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
3522560|FA|528191.18|0|0|0|9942528.82|0|0|6|EMPRESAS|0|1
45719537|J|2629|0|0|0|0|0|0|6|EMPRESAS|0|0
8862549|J|0|0|2.14|0|609626.36|0|0|6|EMPRESAS|0|1
30561805|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
4224141|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
28463346|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
39138225|J|65513.77|0|0|0|0|0|0|6|EMPRESAS|0|1
27506280|J|35752.01|0|0|0|0|0|0|6|EMPRESAS|0|0
38663216|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
30525262|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
8971012|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
6548843|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
24380864|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
2108545|J|0.65|0|0|0|0|0|0|6|EMPRESAS|0|1
1022687|J|9182170.17|7681125.4|1181.34|0|0|0|0|6|EMPRESAS|0|1
25595761|J|286425.13|0|0|0|0|0|0|8|EMPRESAS|0|1
31643461|J|0|0|0|0|0|0|0|58|INSTITUCIONES|0|1
30539343|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
11978835|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
26185586|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
32936542|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
43467226|J|23675|0|0|0|0|0|0|6|EMPRESAS|0|1
3077909|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
16371123|J|177405.25|0|0|0|0|0|0|23|INSTITUCIONES|0|1
4890648|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
23670360|J|352345.51|0|8009.01|0|0|0|0|41|INSTITUCIONES|0|1
28894015|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
27732431|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
8595349|J|499986.7|0|0|0|0|0|0|6|EMPRESAS|0|1
4368773|J|3066611.01|0|0|0|62174648.32|0|0|6|EMPRESAS|0|1
28918126|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28979787|J|0.22|0|1592569.64|0|0|0|0|10|INSTITUCIONES|0|1
45098671|J|1288541.55|0|0|0|0|0|0|6|EMPRESAS|0|1
32521392|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
26982891|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
2684462|J|74398|0|0|0|0|0|0|6|EMPRESAS|0|1
38763824|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
34581267|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
14341095|J|681936.79|0|128.14|0|0|0|0|6|EMPRESAS|0|1
33792946|J|95328.33|0|0|0|0|0|0|6|EMPRESAS|0|1
26649827|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
28949392|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
26169733|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
31572098|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
40558534|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
26668014|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
1400612|J|1763106.36|0|1715890.82|0|11327592.75|0|0|6|EMPRESAS|0|1
26230301|J|34767.85|0|0|0|0|0|0|6|EMPRESAS|0|1
28429135|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
45249337|J|50411.98|0|0|0|0|0|0|6|EMPRESAS|0|1
20749765|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
